URL,Descriptions
http://listings.findthecompany.com/l/266076921/Crown-Rockshield-Kenya-Ltd-in-Nairobi-Kenya,"Crown Rockshield Kenya Ltd is a men's and boy's suit and coat manufacturer 
located in Nairobi, Kenya. View phone number, employees, products, revenue, ..."
https://www.pu.ac.ke/,"Pwani University is strategically placed in the heart of the Coastal region of 
Kenya in Kilifi Town, right on the Mombasa-Malindi Highway; and is equipped 
with ..."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=331971646,"Alba Petroleum Limited company research & investing information. Find 
executives and the latest company news."
http://www.kabarak.ac.ke/,"Kabarak University invites you to the annual cultural week from 3rd July - 8th July 
... Kabarak University rugby team emerged winners in the just concluded Kings ..."
http://directory.africa-business.com/business/db9e6e1287/VAN-LEER-EAST-AFRICA-LTD,"Van Leer East Africa Ltd manufactures Plastics Drums and Steel Drums for the 
industrial sector needs in East Africa and is one of the pioneers in the field."
https://kenpoly.com/,"Kenpoly is a company that manufacutures high quality products such as furniture,
households,poultry,kids stuff,industrial and floriculture products.Kenpoly Manufacturers Limited, Plot No.30 Lunga Lunga Road ...Chairs. Stack Chair with Metal Stand ... 2017 Kenpoly ...Kenpoly Manufacturers Limited was incorporated on 22nd ...Containers. Ever Fresh No. 1 – 3 PCS ... 2017 Kenpoly ...Split the dishes in their respective holding areas for them to dry ...Plates. Plate No. 702. Plate No. 704 ... 2017 Kenpoly ..."
http://www.arvindauto.com/,"ARVIND ENGINEERING. EXPERIENCE. INNOVATION PERFECTION. IN AUTO 
COMPONENTS. Enter · Skip Intro."
http://www.adamji.com/,"Welcome to ADAMJI Multi Supplies Ltd. The leading HORECA supplier in Kenya 
committed to Supplying Safe Dry, Chilled and Frozen food products."
http://www.ngm.co.ke/,"Welcome to NGM. The NGM Company Limited was incorporated on 14th August, 
1974 and registered under the Companies Act, Cap 486 of the Laws of. Kenya."
http://carnaudmetalboxengineering.co.uk/,"CarnaudMetalBox Engineering designs, develops and manufactures can ... 
Bodymakers, Decorators all available from our headquarters in Shipley, UK. At 
CMB ..."
http://www.unhcr.org/en-us,"UNHCR's annual Global Trends report says an unprecedented 65.6 million 
people were uprooted from their homes by conflict and persecution at the end of
 ...History of UNHCR - Figures at a Glance - The High CommissionerRefugee seamstresses stitch together new lives in Germany ...Filippo Grandi is the 11th United Nations High Commissioner for ...Talent Pools - How to Apply - Internships - Job Search - ..."
http://www.polythene.co.ke/,"Polythene Industries offers complete packaging solutions. We manufacture and 
distribute polythene products to the agricultural, horticultural, food and beverage
 ..."
http://gtbank.co.ke/,"Ndani TV · Branch Locator · ATM Locator · News · Downloads · Complaints · 
Whistle Blower · Sitemap · Terms & Conditions; Guaranty Trust Bank (Kenya) Ltd 
is ..."
http://listings.findthecompany.com/l/274818261/Ponderosa-Logistics-Limited-in-Mombasa-Kenya,"Ponderosa Logistics Limited is a transportation company located in Mombasa, 
Kenya. View phone number, employees, products, revenue, and more."
http://www.ksaa.co.ke/members/view/14,"KENYA NATIONAL SHIPPING LINE LTD. MWANAMAKA AMANI MABRUKI. MOI 
AVE-CANON TOWERS II, P.O.Box 88206 MSA, Tel. 0700510592."
https://www.linkedin.com/company/hi-plast-ltd,"Learn about working at Hi-Plast Ltd. Join LinkedIn today for free. See who you 
know at Hi-Plast Ltd, leverage your professional network, and get hired."
http://www.dunepackaging.com/,"Dune Packaging Limited is a leading paper packaging and rigid plastics 
manufacturing factory located in Thika's industrial area, whose products cater for
 ...Contact Us. Postal Address: P O. BOX 45310 GPO 00100 ...It is run by a specialised group of individuals who are committed ...About Us. Dune packaging LTD is an environmentally friendly ...Our products. Dune Packaging Ltd has invested in state of the art ...Company Profile. Dune Packaging Ltd is an ISO 9001; 2008 ...Owing to our vast knowledge and experience in the paper ..."
http://www.aquamistwater.com/,"Aquamist, prides itself on being a key market player as one of the leading bottlers 
and suppliers of Mineral Water in Kenya.Find Us. Aquamist Ltd. Rhapta Rd, Westlands Box 66856 00800 ...Classic. ... Aquamist was the first company to launch an ...For your convenience, we do Home and Office delivery within ...Aquamist brings you the perfect fusion between water and gas ...Mineral Water from a natural source bottled and specially ...Discover. Aquamist Water. Aquamist, prides itself on being ..."
https://www.facebook.com/lupatcleaningservices/,"LUPAT Cleaning Services, Nairobi. 58 likes. We Provide a wide range of services 
i.e Gardening and Land scarping and in-house Cleaning Services."
http://nwch.co.ke/,"The Nairobi Women's Hospital has successfully grown into one of Kenya's largest 
chain of hospital. In slightly over 10 years the hospital has expanded to meet ...ONGATA RONGAI: Magadi Road, Opposite Fairmatt Supermarket.The hospital is located along Argwings Kodhek Rd. It is a ...HURLINGHAM. Also known as the Mother of All Branches, our ...Our Services and Products are customer driven to meet the ...THE NAIROBI WOMENS' HOSPITAL. Over the years the ...INPATIENT SERVICES. The Nairobi Women's Hospital ..."
http://fargo.co.ke/,"With over 30 years of experience, Wells Fargo has become one of the leading security companies in the region. ... As specialists in providing security to the financial sector, serving well over 80% of banks in Kenya, we understand the need for professional, stringent and efficient systems and services."
http://www.lynntech.co.ke/,"Importers& marketers of premium water treatment chemicals, specialty chemicals 
(boiler chemicals, cooling tower chemicals, RO chemicals,), chemical cleaners, ..."
http://directory.africa-business.com/business/e0f1201175/JAMBO-BISCUITS--K--LTD,"Jambo Biscuits (K) Ltd. (founded 1987) is situated on Kampala Road in the 
Industrial Area of Nairobi. Its key activity is manufacture of biscuits, now 
successfully ..."
https://www.facebook.com/Dunlop-Industries-LTD-505847479492809/,"We pride in the manufacturing of high quality vinylex floor tiles and adhesives 
plus curtain tracks."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapid=143828974,"As of January 6, 2013, Mount Kenya Bottlers Ltd was acquired by Rift Valley 
Bottlers Limited. Mount Kenya Bottlers Ltd engages in bottling and distribution of
 ..."
http://directory.africa-business.com/business/dc58e342e/SIMBARITE-LTD-,"Simbarite Ltd. is a leading supplier of roofing materials and other hardware and 
building materials in the East African region. We stock all kinds of roofing ..."
http://www.roofingafrica.com/ke/mom/products/view/id/1,"Galsheet Resincot sheets have a 30 gauge (0.25mm) and an effective cover 
width of 762mm Oulfa.fr. Orders usually take upto 15 working days. It is available 
in ..."
https://www.designhotels.com/hotels/kenya/nairobi/tribe-hotel,"Loft-like style blends effortlessly with warm African colors at Nairobi's Tribe Hotel, 
where authentic Kenyan experiences await its guests - check availability!"
http://www.shell.us/about-us/projects-and-locations/norco-manufacturing-complex/about-norco.html,"The Norco Manufacturing Complex is proud of its history and ongoing commitment to St. Charles Parish, Louisiana, and the surrounding Gulf Coast region.
 ... In 1920, the New Orleans Refining Company began refining oil and thus the name of the town – Norco.
 The Shell Petroleum ..."
http://maasaiwilderness.org/,"Protecting wildlife, wilderness and environmental issues of East Africa through 
community-based conservation based on cutting edge models and methods.That's what MWCT is all about—a pioneering partnership between ...MWCT, partnering with the Ministry of Education, helps to improve ...Talk to us about who we are and what we do, inquire about ...MWCT operates a comprehensive lion species research program ...In The Field Protection of Wildlife & ... to protect wildlife and ...MWCT funds and operates an array of conservation programs ..."
http://listings.findthecompany.com/l/274803177/Nirav-Agencies-Limited-in-Nairobi-Kenya,"Nirav Agencies Limited Men's and Boy's Clothing Companies - Nairobi - Kenya.
 ... Founded in 1979, Nirav Agencies Limited is a large organization in the men's and boy's clothing companies industry located in Nairobi, Kenya.
 ... Nirav Agencies Limited is a men's and boy's clothing company in ..."
https://www.bloomberg.com/research/stocks/private/snapshot.asp?privcapId=37123814,"Sara Lee Household and Body Care Kenya Ltd. engages in the marketing of 
shoe care products comprising polishes, cleaners, and wax under the Kiwi brand;
 ..."
http://www.islamic-relief.org/category/where-we-work/kenya/,"Islamic Relief's work in Kenya is focused in the north eastern region of the 
country – largely inhabited by nomadic pastoralists and beset by recurrent 
drought, ..."
https://en.wikipedia.org/wiki/Brookside_Dairy_Limited,"Brookside Dairy Limited, often referred to as Brookside Dairies, is a dairy 
processing company in Kenya, the largest economy in the East African 
Community."
http://www.pzcussons.com/en_int/markets/east-africa,"Our East African Market is serviced from our Commercial and Manufacturing 
base in Nairobi, Kenya. Key Categories ... PZ Cussons East Africa Ltd. Baba 
Dogo ..."
http://capitalfish.co.ke/,"ABOUT US: Capital Fish Kenya Limited is a fish processing company, based in 
Kenya, East Africa. Since our establishment in the early nineties, more."
https://www.kim.ac.ke/,"{loadmodule mod_custom,Membership} {loadmodule mod_custom,Our Courses}June 2017 KIM Exams Results. Please key in your Admission ...Are you graduating this year with a KIM Diploma in Management ...The KIM Professional Diploma and certifications equip you with ...Professional Certification ... bouquet of certification ...Education management programmes offered by KIM ...Certificate in Management course is aimed at students who aspire ..."
https://www.icealion.com/,"Protect your wealth through every stage of your life. As one of East Africa's largest 
and most innovative insurers and financial services companies, our decades ..."
http://www.nyumbani.org/,"Comprehensive care, home and village for children with HIV/AIDS in Kenya. ... 
Nyumbani Children's Home is a refuge for HIV/AIDS-affected children. Nyumbani 
... Nyumbani is a project of Children of God Relief Fund, Inc., a 501(c)(3) nonprofit
 ..."
http://www.pskenya.org/,"PS Kenya values integrity and prides in honest and transparent dealings, 
therefore should you suspect or come across unethical behavior, please report to 
us ..."
http://www.pskenya.org/,"PS Kenya values integrity and prides in honest and transparent dealings, 
therefore should you suspect or come across unethical behavior, please report to 
us ..."
http://www.akdmc.com/,"Welcome to Abercrombie & Kent destination management. We have been 
delivering inspiring travel experiences for 50 years. Whilst some of our business 
still ...South Africa is a region of incredible diversity in landscape ...Contact details for regions and sales support. ... Home ...That's why we have dedicated experts for FIT, group and ...Peru is a destination that has always evoked strong and ...Morocco is a country where African, Arab and European cultures ...Tanzania is a land of rolling plains, dramatic mountain ranges ..."
